brand,model_full,year,km,fuel,gearbox,price
SEAT,SEAT IBIZA 5,2019.0,72384.0, Essence, mécanique,15060.0
RENAULT,RENAULT ZOE,2019.0,20870.0, Electrique, automatique,15250.0
PORSCHE,PORSCHE 911 TYPE 997,2007.0,80613.0, Essence, mécanique,70080.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2020.0,27152.0, Diesel, mécanique,20630.0
CITROEN,CITROEN C3 ENTREPRISE (2E GENERATION),2016.0,61444.0, Diesel, mécanique,8680.0
NISSAN,NISSAN JUKE 2,2022.0,7680.0, Essence, mécanique,29980.0
BMW,BMW Z4 E89,2011.0,84680.0, Essence, automatique,42320.0
MERCEDES,MERCEDES CLASSE A 3,2014.0,148108.0, Diesel, automatique,23140.0
CITROEN,CITROEN C5 AIRCROSS,2020.0,42506.0, Essence, automatique,30190.0
VOLKSWAGEN,VOLKSWAGEN TOUAREG 3,2021.0,52886.0, Diesel, automatique,89780.0
VOLVO,VOLVO S60 (3E GENERATION),2022.0,11.0, Hybride essence électrique, automatique,71560.0
MINI,MINI MINI 3 3P,2021.0,7658.0, Electrique, automatique,31020.0
PEUGEOT,PEUGEOT 308 (3E GENERATION),2020.0,43531.0, Essence, mécanique,21850.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2021.0,7505.0, Diesel, mécanique,27780.0
VOLKSWAGEN,VOLKSWAGEN TAIGO,2022.0,10146.0, Essence, automatique,35340.0
VOLKSWAGEN,VOLKSWAGEN POLO 5,2018.0,7812.0, Diesel, mécanique,17260.0
FIAT,FIAT 500 C (3E GENERATION),2022.0,121.0, Electrique, automatique,29020.0
CITROEN,CITROEN C4 PICASSO 2,2015.0,170483.0, Diesel, mécanique,10610.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2022.0,12677.0, Essence, mécanique,21580.0
RENAULT,RENAULT CLIO 5,2022.0,106.0, Essence, automatique,20760.0
ABARTH,ABARTH 500,2018.0,46980.0, Essence, mécanique,21580.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,77082.0, Diesel, automatique,25280.0
RENAULT,RENAULT MASTER 3,2018.0,90238.0, Diesel, mécanique,23570.0
PORSCHE,PORSCHE CAYENNE 3 COUPE,2022.0,7915.0, Hybride essence électrique, automatique,146980.0
PORSCHE,PORSCHE CAYMAN 2 TYPE 981 GT4,2017.0,56173.0, Essence, mécanique,117550.0
MINI,MINI MINI 3 5P,2019.0,48285.0, Essence, automatique,22600.0
RENAULT,RENAULT CLIO 4,2017.0,60946.0, Diesel, mécanique,11640.0
BMW,BMW SERIE 3 E93 CABRIOLET,2008.0,138324.0, Essence, automatique,17700.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2018.0,96667.0, Diesel, mécanique,16210.0
SKODA,SKODA FABIA 3 COMBI,2022.0,15691.0, Essence, mécanique,17750.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2020.0,35305.0, Essence, automatique,27810.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2022.0,6960.0, Essence, mécanique,26560.0
PEUGEOT,PEUGEOT 207,2008.0,127656.0, Essence, mécanique,5380.0
RENAULT,RENAULT GRAND SCENIC 3,2010.0,224082.0, Diesel, mécanique,5270.0
MAZDA,MAZDA MX5 (4E GENERATION),2017.0,19481.0, Essence, mécanique,23530.0
MINI,MINI MINI 3 CABRIOLET,2017.0,94026.0, Diesel, mécanique,24810.0
MASERATI,MASERATI QUATTROPORTE 6,2021.0,177.0, Essence, automatique,121420.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2020.0,63618.0, Diesel, mécanique,19140.0
TOYOTA,TOYOTA AYGO 2,2022.0,14652.0, Essence, mécanique,14850.0
MINI,MINI MINI 3 3P,2019.0,33850.0, Essence, automatique,26860.0
DACIA,DACIA LOGAN 2,2018.0,61171.0, Essence, mécanique,12740.0
PORSCHE,PORSCHE PANAMERA 2 SPORT TURISMO,2020.0,37843.0, Hybride essence électrique, automatique,129780.0
MERCEDES,MERCEDES CL 3,2012.0,118290.0, Essence, automatique,35360.0
PEUGEOT,PEUGEOT 208,2020.0,44222.0, Essence, mécanique,12740.0
PORSCHE,PORSCHE MACAN,2016.0,121695.0, Essence, automatique,44080.0
HONDA,HONDA JAZZ 3,2018.0,72529.0, Essence, automatique,16050.0
CITROEN,CITROEN C3 (3E GENERATION),2020.0,28077.0, Essence, mécanique,18540.0
RENAULT,RENAULT KANGOO 2 EXPRESS,2018.0,81644.0, Diesel, mécanique,17200.0
FIAT,FIAT DOBLO 2,2010.0,149500.0, Diesel, mécanique,9730.0
AUDI,AUDI Q5 (2E GENERATION),2019.0,57780.0, Diesel, automatique,44900.0
CITROEN,CITROEN GRAND C4 PICASSO 2,2017.0,105098.0, Diesel, automatique,17410.0
MINI,MINI MINI 3 5P,2019.0,26937.0, Essence, mécanique,25200.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, automatique,28330.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,2019.0,100583.0, Diesel, automatique,26370.0
FORD,FORD TRANSIT COURIER,2019.0,83821.0, Diesel, mécanique,12290.0
MERCEDES,MERCEDES GLC COUPE,2018.0,141972.0, Diesel, automatique,44660.0
PEUGEOT,PEUGEOT 208,2020.0,44994.0, Essence, mécanique,16230.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2020.0,37488.0, Diesel, automatique,44350.0
VOLVO,VOLVO XC90 (2E GENERATION),2017.0,73591.0, Diesel, automatique,40810.0
LAND,LAND ROVER RANGE ROVER EVOQUE 2,2020.0,46509.0, Diesel, automatique,57590.0
CITROEN,CITROEN C3 (3E GENERATION),2019.0,27376.0, Essence, mécanique,14960.0
RENAULT,RENAULT MEGANE 4,2019.0,50193.0, Diesel, mécanique,21860.0
CITROEN,CITROEN C3 AIRCROSS,2020.0,80972.0, Essence, automatique,23540.0
BMW,BMW SERIE 5 G30,2020.0,38440.0, Diesel, automatique,49580.0
DS,DS DS 7 CROSSBACK,2020.0,24460.0, Essence, automatique,48380.0
SEAT,SEAT ARONA,2020.0,16594.0, Diesel, automatique,26980.0
AUDI,AUDI Q2,2022.0,4563.0, Essence, automatique,45510.0
KIA,KIA PICANTO 3,2019.0,33356.0, Essence, mécanique,11470.0
AUDI,AUDI A5 (2E GENERATION),2018.0,94447.0, Diesel, automatique,35650.0
JAGUAR,JAGUAR F-PACE,2020.0,52395.0, Essence, automatique,92290.0
MERCEDES,MERCEDES GLC COUPE AMG,2019.0,54720.0, Essence, automatique,97810.0
AUDI,AUDI A3 (3E GENERATION) SPORTBACK,2019.0,58414.0, Diesel, automatique,28390.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2021.0,38368.0, Diesel, automatique,40300.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2021.0,11970.0, Essence, mécanique,26780.0
MINI,MINI MINI 3 5P,2019.0,50464.0, Essence, automatique,24540.0
NISSAN,NISSAN JUKE,2015.0,141120.0, Diesel, mécanique,9840.0
MERCEDES,MERCEDES GLA,2020.0,28094.0, Essence, automatique,34630.0
BMW,BMW SERIE 4 F36 GRAN COUPE,2018.0,55989.0, Diesel, automatique,38040.0
AUDI,AUDI A1,2017.0,127114.0, Diesel, mécanique,15730.0
TOYOTA,TOYOTA YARIS 4,2022.0,2567.0, Hybride essence électrique, automatique,26040.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2 ALLSPACE,2019.0,63178.0, Diesel, automatique,46980.0
VOLVO,VOLVO XC40,2020.0,39576.0, Diesel, automatique,42060.0
FORD,FORD FIESTA 6,2020.0,37751.0, Essence, mécanique,12980.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7,2018.0,78334.0, Diesel, automatique,24360.0
SEAT,SEAT LEON 3 SC,2015.0,111204.0, Diesel, mécanique,18430.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2018.0,63137.0, Diesel, automatique,33460.0
VOLKSWAGEN,VOLKSWAGEN TOURAN 2,2012.0,89689.0, Diesel, mécanique,16720.0
BMW,BMW SERIE 1 F20 5 PORTES,2019.0,102555.0, Diesel, automatique,19230.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2018.0,136440.0, Diesel, mécanique,23020.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2018.0,81420.0, Diesel, automatique,28300.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2021.0,25936.0, Diesel, automatique,37220.0
BMW,BMW SERIE 3 E92 COUPE M3,2011.0,102777.0, Essence, automatique,42750.0
CITROEN,CITROEN GRAND C4 PICASSO 2,2018.0,64782.0, Diesel, automatique,21060.0
KIA,KIA XCEED,2021.0,29032.0, Diesel, automatique,28660.0
AUDI,AUDI A4 (4E GENERATION) AVANT,2014.0,103933.0, Diesel, mécanique,20040.0
MAZDA,MAZDA 6 (3E GENERATION) WAGON,2015.0,107946.0, Diesel, automatique,15100.0
FORD,FORD FIESTA 6,2019.0,93861.0, Diesel, mécanique,13020.0
PEUGEOT,PEUGEOT EXPERT 3 FOURGON,2018.0,61227.0, Diesel, automatique,32920.0
OPEL,OPEL ASTRA 5,2019.0,87052.0, Diesel, mécanique,15350.0
BMW,BMW X1 F48,2019.0,33300.0, Essence, mécanique,30840.0
MINI,MINI MINI 3 3P,2018.0,91008.0, Diesel, mécanique,16450.0
AUDI,AUDI Q5,2014.0,91728.0, Essence, mécanique,24620.0
VOLKSWAGEN,VOLKSWAGEN GOLF 8,2021.0,20342.0, Diesel, mécanique,27230.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN,2015.0,82005.0, Diesel, automatique,18880.0
CITROEN,CITROEN C4 (3E GENERATION),2022.0,1.0, Essence, mécanique,25720.0
SKODA,SKODA FABIA 3,2021.0,11929.0, Essence, mécanique,20110.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,81197.0, Diesel, automatique,22030.0
CITROEN,CITROEN C4 (3E GENERATION),2022.0,6010.0, Diesel, automatique,30780.0
AUDI,AUDI A1 (2E GENERATION) SPORTBACK,2022.0,4329.0, Essence, automatique,33180.0
CITROEN,CITROEN C3 AIRCROSS,2019.0,37005.0, Essence, mécanique,17960.0
DACIA,DACIA DUSTER 2,2022.0,63.0, Essence, mécanique,21230.0
FORD,FORD PUMA 2,2022.0,11.0, Essence, mécanique,30650.0
CITROEN,CITROEN C5 AIRCROSS,2022.0,11025.0, Essence, mécanique,32830.0
CITROEN,CITROEN C5 AIRCROSS,2021.0,28314.0, Diesel, automatique,35070.0
FERRARI,FERRARI TESTAROSSA,1993.0,44146.0, Essence, mécanique,125980.0
CITROEN,CITROEN C3 ENTREPRISE (3E GENERATION),2019.0,89666.0, Diesel, mécanique,11860.0
SEAT,SEAT ARONA,2022.0,10194.0, Essence, automatique,23860.0
RENAULT,RENAULT MEGANE 4,2020.0,29194.0, Diesel, mécanique,16700.0
BMW,BMW X3 G01,2022.0,5501.0, Diesel, automatique,74690.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN,2013.0,95969.0, Diesel, automatique,21760.0
MERCEDES,MERCEDES CLA AMG,2020.0,16218.0, Essence, automatique,65610.0
RENAULT,RENAULT TWINGO 3,2020.0,26789.0, Essence, mécanique,14860.0
JAGUAR,JAGUAR F-TYPE COUPE,2020.0,20860.0, Essence, automatique,133260.0
TOYOTA,TOYOTA AYGO 2,2020.0,30731.0, Essence, mécanique,10200.0
MERCEDES,MERCEDES CLASSE C 4,2020.0,48409.0, Diesel, automatique,43270.0
BMW,BMW SERIE 2 F22 COUPE,2019.0,53910.0, Essence, automatique,38700.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2019.0,45844.0, Diesel, mécanique,24390.0
FIAT,FIAT 500 (2E GENERATION),2021.0,14389.0, Essence, mécanique,13300.0
MERCEDES,MERCEDES CLASSE E 5 COUPE,2020.0,26191.0, Diesel, automatique,41710.0
CITROEN,CITROEN JUMPER 2,2019.0,134464.0, Diesel, mécanique,25600.0
SEAT,SEAT ATECA,2022.0,12.0, Diesel, automatique,38700.0
NISSAN,NISSAN LEAF 2,2022.0,11.0, Electrique, automatique,37380.0
DACIA,DACIA DUSTER 2,2022.0,12.0, Diesel, mécanique,27240.0
BMW,BMW SERIE 3 F31 TOURING,2018.0,83841.0, Diesel, automatique,25280.0
MINI,MINI MINI 3 CLUBMAN,2018.0,97256.0, Diesel, automatique,22150.0
CITROEN,CITROEN C3 (3E GENERATION),2022.0,1.0, Essence, mécanique,24790.0
HYUNDAI,HYUNDAI TUCSON 3,2020.0,28750.0, Essence, automatique,31030.0
MERCEDES,MERCEDES CLASSE C 4 COUPE,2019.0,77383.0, Diesel, automatique,45610.0
FORD,FORD MUSTANG COUPE,1969.0,132776.0, Essence, mécanique,123160.0
MERCEDES,MERCEDES CLASSE A 4,2020.0,24727.0, Essence, mécanique,30460.0
ASTON,ASTON MARTIN V8 VANTAGE,2018.0,21924.0, Essence, automatique,106810.0
MINI,MINI MINI 3 5P,2016.0,201250.0, Diesel, automatique,16080.0
VOLKSWAGEN,VOLKSWAGEN T-CROSS,2021.0,17331.0, Essence, mécanique,24500.0
HYUNDAI,HYUNDAI TUCSON 3,2019.0,70518.0, Diesel, automatique,21980.0
AUDI,AUDI Q2,2019.0,154440.0, Diesel, automatique,22210.0
FORD,FORD FIESTA 6,2020.0,21540.0, Essence, mécanique,13180.0
AUDI,AUDI A6 (5E GENERATION) AVANT,2020.0,76260.0, Diesel, automatique,57790.0
MINI,MINI MINI 3 5P,2016.0,47600.0, Essence, automatique,23960.0
AUDI,AUDI A3 (3E GENERATION) SPORTBACK,2019.0,148868.0, Diesel, automatique,21450.0
LAND,LAND ROVER DEFENDER 4,2022.0,16.0, Hybride essence électrique, automatique,136480.0
BMW,BMW SERIE 3 F30,2016.0,105791.0, Diesel, automatique,23780.0
LEXUS,LEXUS NX,2022.0,7150.0, Hybride essence électrique, automatique,53790.0
PEUGEOT,PEUGEOT 208 AFFAIRE,2019.0,44595.0, Diesel, mécanique,9430.0
IVECO,IVECO DAILY 5,2018.0,79500.0, Diesel, mécanique,23900.0
BMW,BMW X3 F25,2017.0,153890.0, Diesel, automatique,24070.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2022.0,1.0, Essence, automatique,35300.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2017.0,131023.0, Diesel, mécanique,24970.0
BMW,BMW X1 F48,2018.0,36816.0, Diesel, automatique,37180.0
FIAT,FIAT TIPO 2 SW,2020.0,40421.0, Diesel, mécanique,14280.0
SEAT,SEAT ARONA,2022.0,122.0, Essence, automatique,28040.0
SEAT,SEAT ARONA,2020.0,30991.0, Essence, mécanique,18850.0
JAGUAR,JAGUAR F-TYPE COUPE,2018.0,45100.0, Essence, automatique,101200.0
PEUGEOT,PEUGEOT 5008 (2E GENERATION),2020.0,39666.0, Diesel, automatique,30510.0
FORD,FORD FIESTA 6,2020.0,25711.0, Essence, mécanique,12740.0
AUDI,AUDI A3 (3E GENERATION) SPORTBACK,2021.0,14470.0, Essence, automatique,32360.0
CITROEN,CITROEN C4 CACTUS,2020.0,43133.0, Diesel, mécanique,17820.0
TOYOTA,TOYOTA COROLLA 12 TOURING SPORTS,2022.0,10291.0, Hybride essence électrique, automatique,31060.0
FIAT,FIAT 500 X,2021.0,25981.0, Essence, mécanique,21580.0
DACIA,DACIA DUSTER 2,2020.0,61032.0, Diesel, mécanique,18130.0
AUDI,AUDI A1 (2E GENERATION) SPORTBACK,2022.0,6960.0, Essence, automatique,28760.0
MERCEDES,MERCEDES GLA,2016.0,85859.0, Diesel, automatique,25940.0
MERCEDES,MERCEDES GLC AMG,2019.0,94757.0, Essence, automatique,58840.0
CITROEN,CITROEN C4 PICASSO 2,2016.0,129901.0, Diesel, mécanique,14310.0
BMW,BMW X1 F48,2020.0,64013.0, Essence, automatique,30270.0
JAGUAR,JAGUAR F-TYPE,2018.0,55310.0, Essence, automatique,104740.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2020.0,136011.0, Diesel, automatique,31230.0
RENAULT,RENAULT CAPTUR,2018.0,37080.0, Diesel, mécanique,17480.0
BMW,BMW I8 ROADSTER,2019.0,20267.0, Hybride essence électrique, automatique,129740.0
DODGE,DODGE CHALLENGER 2,2020.0,14640.0, Essence, automatique,87710.0
AUDI,AUDI A1 (2E GENERATION) SPORTBACK,2021.0,23948.0, Essence, automatique,33190.0
PORSCHE,PORSCHE 911 TYPE 992 CABRIOLET,2021.0,4060.0, Essence, automatique,212160.0
MINI,MINI COUNTRYMAN,2012.0,131828.0, Diesel, automatique,13530.0
SEAT,SEAT IBIZA 4,2012.0,147060.0, Diesel, mécanique,7620.0
OPEL,OPEL CORSA 6,2021.0,53820.0, Diesel, mécanique,17810.0
RENAULT,RENAULT SCENIC 4,2018.0,80550.0, Diesel, mécanique,17080.0
SKODA,SKODA SCALA,2021.0,24860.0, Essence, automatique,25870.0
PEUGEOT,PEUGEOT 1007,2007.0,77761.0, Essence, automatique,7820.0
CITROEN,CITROEN C3 (3E GENERATION),2022.0,1669.0, Essence, mécanique,18850.0
FORD,FORD FIESTA 6,2020.0,24291.0, Essence, mécanique,11960.0
NISSAN,NISSAN JUKE,2019.0,81396.0, Diesel, mécanique,17240.0
VOLVO,VOLVO XC60 (2E GENERATION),2019.0,47201.0, Essence, automatique,57550.0
AUDI,AUDI A1 (2E GENERATION) SPORTBACK,2022.0,7482.0, Essence, automatique,35450.0
RENAULT,RENAULT KANGOO 2,2019.0,58081.0, Diesel, mécanique,17500.0
JAGUAR,JAGUAR F-TYPE,2019.0,27809.0, Essence, automatique,75580.0
FIAT,FIAT 500 (2E GENERATION),2015.0,43459.0, Essence, automatique,10980.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2018.0,81157.0, Diesel, mécanique,22330.0
VOLVO,VOLVO XC90 (2E GENERATION),2016.0,138568.0, Diesel, automatique,38480.0
MINI,MINI MINI 2 3P,2014.0,111930.0, Diesel, mécanique,13650.0
CITROEN,CITROEN C3 (3E GENERATION),2022.0,7655.0, Essence, mécanique,16570.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7 GTI,2015.0,143237.0, Essence, automatique,25600.0
BMW,BMW Z4 E89,2011.0,76739.0, Essence, mécanique,25590.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7 GTI,2018.0,69617.0, Essence, automatique,32980.0
MERCEDES,MERCEDES CLASSE B 2,2014.0,99986.0, Diesel, mécanique,16180.0
AUDI,AUDI A3 (3E GENERATION) SPORTBACK,2019.0,50114.0, Essence, automatique,37800.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2021.0,70268.0, Diesel, mécanique,14870.0
MERCEDES,MERCEDES GLC,2016.0,99440.0, Diesel, automatique,37170.0
PORSCHE,PORSCHE CAYENNE 2,2014.0,121414.0, Diesel, automatique,37930.0
VOLKSWAGEN,VOLKSWAGEN CRAFTER 2,2021.0,53240.0, Diesel, mécanique,41010.0
CITROEN,CITROEN C3 AIRCROSS,2021.0,44225.0, Essence, mécanique,18340.0
PEUGEOT,PEUGEOT RIFTER,2021.0,50144.0, Diesel, mécanique,27450.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2018.0,59070.0, Diesel, automatique,21430.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2019.0,47920.0, Diesel, automatique,29140.0
RENAULT,RENAULT CLIO 5,2022.0,12.0, Essence, mécanique,20340.0
KIA,KIA CEED 3,2018.0,67952.0, Diesel, mécanique,18470.0
VOLKSWAGEN,VOLKSWAGEN GOLF 8,2022.0,12.0, Essence, automatique,39040.0
MINI,MINI MINI 3 3P,2019.0,75101.0, Essence, mécanique,17960.0
AUDI,AUDI A1 SPORTBACK,2013.0,110961.0, Diesel, mécanique,16100.0
AUDI,AUDI Q7 (2E GENERATION),2017.0,109882.0, Diesel, automatique,43440.0
BMW,BMW X1 F48,2018.0,86305.0, Diesel, automatique,27010.0
PORSCHE,PORSCHE 911 TYPE 930,1990.0,130663.0, Essence, mécanique,137780.0
OPEL,OPEL CORSA 5,2019.0,52066.0, Essence, mécanique,12850.0
TOYOTA,TOYOTA RAV 4 (4E GENERATION),2017.0,89752.0, Hybride essence électrique, automatique,22240.0
PEUGEOT,PEUGEOT 2008,2019.0,70142.0, Essence, mécanique,18470.0
HYUNDAI,HYUNDAI TUCSON 3,2018.0,68435.0, Diesel, automatique,26210.0
BMW,BMW SERIE 3 G20,2021.0,33895.0, Diesel, automatique,39400.0
CITROEN,CITROEN C4 SPACETOURER,2019.0,76874.0, Diesel, automatique,20090.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2021.0,15588.0, Diesel, mécanique,23760.0
TOYOTA,TOYOTA C-HR,2021.0,13765.0, Hybride essence électrique, automatique,39020.0
MINI,MINI MINI 3 3P,2016.0,166050.0, Essence, automatique,16590.0
ALFA,ALFA ROMEO SPIDER BASE BRERA,2008.0,128599.0, Diesel, mécanique,13090.0
VOLKSWAGEN,VOLKSWAGEN TRANSPORTER 6,2019.0,96908.0, Diesel, mécanique,26230.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2020.0,8239.0, Diesel, mécanique,34780.0
BMW,BMW SERIE 3 G21 TOURING,2020.0,21183.0, Diesel, automatique,45490.0
VOLKSWAGEN,VOLKSWAGEN POLO 6,2022.0,20819.0, Essence, mécanique,18590.0
VOLKSWAGEN,VOLKSWAGEN SHARAN 2,2014.0,99669.0, Diesel, mécanique,25800.0
OPEL,OPEL ASTRA 5,2019.0,38137.0, Essence, mécanique,19060.0
OPEL,OPEL CROSSLAND X,2021.0,5182.0, Diesel, mécanique,26010.0
MAZDA,MAZDA CX-5,2014.0,184140.0, Diesel, mécanique,15480.0
PORSCHE,PORSCHE PANAMERA 2 SPORT TURISMO,2019.0,24244.0, Essence, automatique,114720.0
CITROEN,CITROEN C3 (3E GENERATION),2020.0,77033.0, Diesel, mécanique,11650.0
CITROEN,CITROEN C3 (3E GENERATION),2022.0,11.0, Diesel, mécanique,22170.0
CITROEN,CITROEN C4 (3E GENERATION),2022.0,268.0, Essence, mécanique,26640.0
CITROEN,CITROEN C3 AIRCROSS,2019.0,119591.0, Essence, automatique,19570.0
FIAT,FIAT 500 X,2022.0,11.0, Essence, mécanique,21070.0
FIAT,FIAT 500 X,2020.0,29641.0, Essence, mécanique,22360.0
HYUNDAI,HYUNDAI TUCSON 4,2022.0,12.0, Diesel, mécanique,37100.0
RENAULT,RENAULT CLIO 4,2018.0,34554.0, Diesel, mécanique,13480.0
MINI,MINI MINI 2 CLUBMAN,2012.0,185365.0, Diesel, mécanique,12080.0
HYUNDAI,HYUNDAI KONA,2022.0,667.0, Diesel, mécanique,29480.0
BMW,BMW SERIE 1 F20 5 PORTES,2019.0,53280.0, Essence, automatique,47710.0
NISSAN,NISSAN QASHQAI 2,2017.0,71674.0, Diesel, mécanique,19140.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN 2,2020.0,39442.0, Diesel, automatique,34550.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2021.0,26739.0, Diesel, automatique,32140.0
PEUGEOT,PEUGEOT 3008 (2E GENERATION),2021.0,17220.0, Hybride essence électrique, automatique,64560.0
PEUGEOT,PEUGEOT 308 (2E GENERATION) SW,2018.0,167577.0, Diesel, mécanique,11410.0
MERCEDES,MERCEDES GLE 2,2020.0,62038.0, Essence, automatique,73550.0
MERCEDES,MERCEDES GLC,2020.0,58348.0, Diesel, automatique,50580.0
MAZDA,MAZDA CX-5 (2E GENERATION),2020.0,64620.0, Diesel, automatique,33010.0
TOYOTA,TOYOTA YARIS 3,2016.0,87442.0, Essence, mécanique,10510.0
AUDI,AUDI A4 (5E GENERATION) AVANT,2018.0,82216.0, Diesel, automatique,32210.0
ALFA,ALFA ROMEO STELVIO,2018.0,79611.0, Essence, automatique,39120.0
CITROEN,CITROEN C5 AIRCROSS,2020.0,79707.0, Diesel, automatique,25150.0
CITROEN,CITROEN C4 CACTUS,2021.0,6.0, Diesel, mécanique,26700.0
FORD,FORD MUSTANG COUPE,1966.0,86800.0, Essence, automatique,78000.0
PEUGEOT,PEUGEOT 2008,2020.0,45262.0, Essence, mécanique,14280.0
VOLKSWAGEN,VOLKSWAGEN T-ROC,2021.0,21830.0, Diesel, automatique,40090.0
AUDI,AUDI Q5 (2E GENERATION),2019.0,77338.0, Diesel, automatique,45200.0
VOLKSWAGEN,VOLKSWAGEN GOLF 8,2022.0,10890.0, Diesel, automatique,36270.0
VOLKSWAGEN,VOLKSWAGEN GOLF 7 SW,2019.0,74173.0, Diesel, automatique,17810.0
RENAULT,RENAULT GRAND SCENIC 4,2022.0,12.0, Diesel, mécanique,36560.0
PEUGEOT,PEUGEOT 208 (2E GENERATION),2022.0,12.0, Essence, automatique,28730.0
PEUGEOT,PEUGEOT 308 (2E GENERATION),2020.0,27492.0, Diesel, automatique,23370.0
AUDI,AUDI Q3 (2E GENERATION),2020.0,96699.0, Diesel, automatique,35530.0
PORSCHE,PORSCHE PANAMERA 2,2019.0,62015.0, Essence, automatique,95170.0
MINI,MINI MINI 3 3P,2018.0,83938.0, Diesel, mécanique,22120.0
RENAULT,RENAULT GRAND SCENIC 4,2018.0,50686.0, Hybride diesel électrique, mécanique,19120.0
VOLKSWAGEN,VOLKSWAGEN TOURAN 3,2019.0,173879.0, Diesel, mécanique,19450.0
MERCEDES,MERCEDES CLASSE C 4 SW,2022.0,5375.0, Diesel, automatique,60730.0
RENAULT,RENAULT MEGANE 3 ESTATE,2017.0,40950.0, Diesel, mécanique,16780.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2020.0,79956.0, Diesel, automatique,24130.0
BMW,BMW SERIE 2 F45 ACTIVE TOURER,2018.0,95468.0, Diesel, automatique,24230.0
MERCEDES,MERCEDES GLA,2020.0,42000.0, Essence, automatique,37370.0
JAGUAR,JAGUAR XJ8,2004.0,167625.0, Essence, automatique,19950.0
PORSCHE,PORSCHE CAYENNE 3,2019.0,128465.0, Essence, automatique,109100.0
FERRARI,FERRARI GTC4,2018.0,17296.0, Essence, automatique,248580.0
RENAULT,RENAULT MASTER 3,2020.0,5781.0, Diesel, mécanique,32590.0
RENAULT,RENAULT CAPTUR 2,2022.0,11.0, Essence, mécanique,23470.0
NISSAN,NISSAN JUKE,2012.0,212830.0, Diesel, mécanique,7480.0
MG,MG MG ZS,2022.0,1063.0, Electrique, automatique,46230.0
NISSAN,NISSAN MICRA 5,2020.0,28946.0, Essence, mécanique,16340.0
SEAT,SEAT ATECA,2022.0,12.0, Diesel, automatique,39340.0
MAZDA,MAZDA MX5 (4E GENERATION) ST,2017.0,57288.0, Essence, mécanique,26860.0
MERCEDES,MERCEDES CLASSE E,2019.0,117789.0, Diesel, automatique,35080.0
PEUGEOT,PEUGEOT 508,2018.0,63525.0, Diesel, automatique,22940.0
PEUGEOT,PEUGEOT 2008 (2E GENERATION),2022.0,13352.0, Essence, automatique,33910.0
OPEL,OPEL ASTRA 5,2021.0,8306.0, Diesel, automatique,31530.0
VOLKSWAGEN,VOLKSWAGEN POLO 5,2018.0,99994.0, Diesel, mécanique,12970.0
BMW,BMW X1 F48,2018.0,95048.0, Diesel, mécanique,20590.0
CITROEN,CITROEN GRAND C4 SPACETOURER,2022.0,10592.0, Diesel, automatique,27730.0
AUDI,AUDI A1 SPORTBACK,2015.0,120092.0, Diesel, mécanique,15080.0
AUDI,AUDI A1 (2E GENERATION) SPORTBACK,2020.0,50241.0, Essence, automatique,31740.0
RENAULT,RENAULT MEGANE 4,2019.0,91394.0, Diesel, mécanique,15860.0
BMW,BMW SERIE 3 F31 TOURING,2018.0,58786.0, Diesel, automatique,33060.0
VOLKSWAGEN,VOLKSWAGEN TIGUAN,2014.0,146107.0, Diesel, mécanique,13620.0
